frame,t_raw_s,utc,therm_mean,therm_max,roi_mean
7111,619837.206799,2026-09-06T22:02:56.182542+00:00,32164.61,60000.00,32885.67
7112,619837.246745,2026-09-06T22:02:56.222211+00:00,32166.17,60000.00,32887.20
7113,619837.286738,2026-09-06T22:02:56.262260+00:00,32167.24,60000.00,32888.30
7114,619837.326745,2026-09-06T22:02:56.302209+00:00,32166.94,60000.00,32888.06
7115,619837.366736,2026-09-06T22:02:56.342254+00:00,32165.98,60000.00,32887.06
7116,619837.406754,2026-09-06T22:02:56.382228+00:00,32164.65,60000.00,32885.86
7117,619837.446881,2026-09-06T22:02:56.422582+00:00,32163.61,60000.00,32884.77
7118,619837.486843,2026-09-06T22:02:56.462529+00:00,32163.37,60000.00,32884.58
7119,619837.526843,2026-09-06T22:02:56.502540+00:00,32163.05,60000.00,32884.26
7120,619837.566757,2026-09-06T22:02:56.542226+00:00,32162.47,60000.00,32883.61
7121,619837.606760,2026-09-06T22:02:56.582277+00:00,32161.59,60000.00,32882.81
7122,619837.646848,2026-09-06T22:02:56.622526+00:00,32160.04,60000.00,32881.08
7123,619837.686829,2026-09-06T22:02:56.662576+00:00,32158.28,60000.00,32879.29
7124,619837.726871,2026-09-06T22:02:56.702553+00:00,32157.21,60000.00,32878.22
7125,619837.766813,2026-09-06T22:02:56.742288+00:00,32156.44,60000.00,32877.43
7126,619837.806757,2026-09-06T22:02:56.782229+00:00,32157.27,60000.00,32878.15
7127,619837.846831,2026-09-06T22:02:56.822570+00:00,32157.75,60000.00,32878.73
7128,619837.886857,2026-09-06T22:02:56.862534+00:00,32158.80,60000.00,32879.84
7129,619837.926838,2026-09-06T22:02:56.902525+00:00,32159.38,60000.00,32880.44
7130,619837.966799,2026-09-06T22:02:56.942266+00:00,32159.93,60000.00,32880.89
7131,619838.006763,2026-09-06T22:02:56.982281+00:00,32160.63,60000.00,32881.50
7132,619838.046749,2026-09-06T22:02:57.022217+00:00,32161.48,60000.00,32882.35
7133,619838.086762,2026-09-06T22:02:57.062245+00:00,32162.03,60000.00,32882.79
7134,619838.126747,2026-09-06T22:02:57.102217+00:00,32162.53,60000.00,32883.36
7135,619838.166842,2026-09-06T22:02:57.142539+00:00,32162.58,60000.00,32883.41
7136,619838.206852,2026-09-06T22:02:57.182520+00:00,32162.67,60000.00,32883.55
7137,619838.246833,2026-09-06T22:02:57.222560+00:00,32163.22,60000.00,32884.13
7138,619838.286765,2026-09-06T22:02:57.262230+00:00,32164.03,60000.00,32884.93
7139,619838.326783,2026-09-06T22:02:57.302265+00:00,32165.01,60000.00,32885.86
7140,619838.366816,2026-09-06T22:02:57.342492+00:00,32165.80,60000.00,32886.54
7141,619838.406888,2026-09-06T22:02:57.382687+00:00,32166.71,60000.00,32887.25
7142,619838.446946,2026-09-06T22:02:57.422620+00:00,32167.54,60000.00,32888.00
7143,619838.486758,2026-09-06T22:02:57.462245+00:00,32168.39,60000.00,32888.78
7144,619838.526758,2026-09-06T22:02:57.502228+00:00,32169.04,60000.00,32889.53
7145,619838.566787,2026-09-06T22:02:57.542271+00:00,32168.75,60000.00,32889.22
7146,619838.606762,2026-09-06T22:02:57.582232+00:00,32168.03,60000.00,32888.54
7147,619838.646745,2026-09-06T22:02:57.622272+00:00,32167.51,60000.00,32888.09
7148,619838.686866,2026-09-06T22:02:57.662541+00:00,32167.15,60000.00,32887.84
7149,619838.726829,2026-09-06T22:02:57.702560+00:00,32166.36,60000.00,32887.14
7150,619838.766938,2026-09-06T22:02:57.742599+00:00,32166.30,60000.00,32887.04
7151,619838.806792,2026-09-06T22:02:57.782276+00:00,32166.85,60000.00,32887.68
7152,619838.846774,2026-09-06T22:02:57.822231+00:00,32167.00,60000.00,32887.78
7153,619838.886806,2026-09-06T22:02:57.862497+00:00,32167.20,60000.00,32887.96
7154,619838.926885,2026-09-06T22:02:57.902571+00:00,32167.15,60000.00,32887.85
7155,619838.966929,2026-09-06T22:02:57.942626+00:00,32166.73,60000.00,32887.52
7156,619839.006773,2026-09-06T22:02:57.982234+00:00,32166.13,60000.00,32886.91
7157,619839.046757,2026-09-06T22:02:58.022269+00:00,32165.13,60000.00,32885.90
7158,619839.086858,2026-09-06T22:02:58.062532+00:00,32163.60,60000.00,32884.45
7159,619839.126892,2026-09-06T22:02:58.102622+00:00,32162.39,60000.00,32883.23
7160,619839.166844,2026-09-06T22:02:58.142521+00:00,32161.44,60000.00,32882.32
7161,619839.206758,2026-09-06T22:02:58.182263+00:00,32161.03,60000.00,32881.87
7162,619839.246813,2026-09-06T22:02:58.222276+00:00,32161.13,60000.00,32881.94
7163,619839.286847,2026-09-06T22:02:58.262535+00:00,32161.13,60000.00,32881.94
7164,619839.326855,2026-09-06T22:02:58.302523+00:00,32161.08,60000.00,32881.87
7165,619839.366859,2026-09-06T22:02:58.342590+00:00,32161.81,60000.00,32882.60
7166,619839.406774,2026-09-06T22:02:58.382240+00:00,32162.83,60000.00,32883.73
7167,619839.446753,2026-09-06T22:02:58.422273+00:00,32163.88,60000.00,32884.68
7168,619839.486789,2026-09-06T22:02:58.462240+00:00,32165.16,60000.00,32885.93
7169,619839.526791,2026-09-06T22:02:58.502309+00:00,32165.59,60000.00,32886.29
7170,619839.566806,2026-09-06T22:02:58.542263+00:00,32165.51,60000.00,32886.09
7171,619839.606853,2026-09-06T22:02:58.582586+00:00,32165.54,60000.00,32886.07
7172,619839.646858,2026-09-06T22:02:58.622530+00:00,32164.94,60000.00,32885.54
7173,619839.686928,2026-09-06T22:02:58.662618+00:00,32164.40,60000.00,32885.01
7174,619839.726799,2026-09-06T22:02:58.702256+00:00,32164.04,60000.00,32884.61
7175,619839.766817,2026-09-06T22:02:58.742306+00:00,32163.76,60000.00,32884.32
7176,619839.806873,2026-09-06T22:02:58.782531+00:00,32163.56,60000.00,32884.23
7177,619839.846882,2026-09-06T22:02:58.822571+00:00,32162.99,60000.00,32883.67
7178,619839.886849,2026-09-06T22:02:58.862519+00:00,32162.36,60000.00,32883.12
7179,619839.926765,2026-09-06T22:02:58.902242+00:00,32161.97,60000.00,32882.68
7180,619839.966883,2026-09-06T22:02:58.942341+00:00,32161.80,60000.00,32882.45
7181,619840.006861,2026-09-06T22:02:58.982553+00:00,32161.34,60000.00,32882.01
7182,619840.046849,2026-09-06T22:02:59.022519+00:00,32161.69,60000.00,32882.23
7183,619840.086857,2026-09-06T22:02:59.062544+00:00,32162.29,60000.00,32882.78
7184,619840.126891,2026-09-06T22:02:59.102361+00:00,32163.39,60000.00,32883.82
7185,619840.166861,2026-09-06T22:02:59.142343+00:00,32164.54,60000.00,32885.06
7186,619840.206803,2026-09-06T22:02:59.182267+00:00,32165.07,60000.00,32885.53
7187,619840.246788,2026-09-06T22:02:59.222295+00:00,32165.81,60000.00,32886.25
7188,619840.286796,2026-09-06T22:02:59.262253+00:00,32165.60,60000.00,32886.07
7189,619840.326790,2026-09-06T22:02:59.302304+00:00,32164.54,60000.00,32885.03
7190,619840.366848,2026-09-06T22:02:59.342310+00:00,32163.20,60000.00,32883.73
7191,619840.406808,2026-09-06T22:02:59.382285+00:00,32162.09,60000.00,32882.83
7192,619840.446796,2026-09-06T22:02:59.422252+00:00,32160.85,60000.00,32881.75
7193,619840.486825,2026-09-06T22:02:59.462328+00:00,32159.80,60000.00,32880.73
7194,619840.526840,2026-09-06T22:02:59.502506+00:00,32158.65,60000.00,32879.48
7195,619840.566966,2026-09-06T22:02:59.542700+00:00,32158.71,60000.00,32879.45
7196,619840.606913,2026-09-06T22:02:59.582579+00:00,32159.00,60000.00,32879.49
7197,619840.646792,2026-09-06T22:02:59.622303+00:00,32159.41,60000.00,32879.86
7198,619840.686804,2026-09-06T22:02:59.662442+00:00,32159.72,60000.00,32880.20
7199,619840.726927,2026-09-06T22:02:59.702657+00:00,32159.67,60000.00,32880.21
7200,619840.766933,2026-09-06T22:02:59.742581+00:00,32160.35,60000.00,32880.97
7201,619840.806944,2026-09-06T22:02:59.782671+00:00,32161.64,60000.00,32882.13
7202,619840.846791,2026-09-06T22:02:59.822245+00:00,32163.12,60000.00,32883.62
7203,619840.886866,2026-09-06T22:02:59.862364+00:00,32164.56,60000.00,32885.02
7204,619840.926886,2026-09-06T22:02:59.902544+00:00,32165.67,60000.00,32886.10
7205,619840.966926,2026-09-06T22:02:59.942606+00:00,32166.91,60000.00,32887.36
7206,619841.006876,2026-09-06T22:02:59.982538+00:00,32167.98,60000.00,32888.33
7207,619841.046799,2026-09-06T22:03:00.022313+00:00,32169.08,60000.00,32889.44
7208,619841.086786,2026-09-06T22:03:00.062233+00:00,32169.99,60000.00,32890.37
7209,619841.126854,2026-09-06T22:03:00.102573+00:00,32170.63,60000.00,32891.08
7210,619841.166851,2026-09-06T22:03:00.142525+00:00,32171.36,60000.00,32891.86
7211,619841.206878,2026-09-06T22:03:00.182607+00:00,32172.06,60000.00,32892.47
7212,619841.246798,2026-09-06T22:03:00.222243+00:00,32172.45,60000.00,32892.89
7213,619841.286788,2026-09-06T22:03:00.262290+00:00,32172.65,60000.00,32893.08
7214,619841.326833,2026-09-06T22:03:00.302486+00:00,32172.67,60000.00,32893.01
7215,619841.366850,2026-09-06T22:03:00.342527+00:00,32172.99,60000.00,32893.53
7216,619841.406897,2026-09-06T22:03:00.382561+00:00,32173.86,60000.00,32894.29
7217,619841.446791,2026-09-06T22:03:00.422291+00:00,32173.70,60000.00,32893.96
7218,619841.486780,2026-09-06T22:03:00.462227+00:00,32173.52,60000.00,32893.84
7219,619841.526853,2026-09-06T22:03:00.502566+00:00,32173.63,60000.00,32893.97
7220,619841.566952,2026-09-06T22:03:00.542611+00:00,32173.68,60000.00,32894.10
7221,619841.606867,2026-09-06T22:03:00.582579+00:00,32174.50,60000.00,32894.89
7222,619841.646799,2026-09-06T22:03:00.622249+00:00,32175.57,60000.00,32895.88
7223,619841.686798,2026-09-06T22:03:00.662314+00:00,32175.28,60000.00,32895.41
7224,619841.726791,2026-09-06T22:03:00.702231+00:00,32175.91,60000.00,32896.22
7225,619841.766891,2026-09-06T22:03:00.742344+00:00,32176.22,60000.00,32896.51
7226,619841.806785,2026-09-06T22:03:00.782228+00:00,32175.76,60000.00,32896.12
7227,619841.846898,2026-09-06T22:03:00.822615+00:00,32175.59,60000.00,32895.75
7228,619841.886937,2026-09-06T22:03:00.862595+00:00,32175.29,60000.00,32895.35
7229,619841.926881,2026-09-06T22:03:00.902557+00:00,32175.03,60000.00,32895.03
7230,619841.966818,2026-09-06T22:03:00.942275+00:00,32174.65,60000.00,32894.31
7231,619842.006793,2026-09-06T22:03:00.982285+00:00,32174.66,60000.00,32894.29
7232,619842.046892,2026-09-06T22:03:01.022547+00:00,32174.91,60000.00,32894.61
7233,619842.086926,2026-09-06T22:03:01.062608+00:00,32174.62,60000.00,32894.30
7234,619842.126831,2026-09-06T22:03:01.102483+00:00,32174.13,60000.00,32893.65
7235,619842.166855,2026-09-06T22:03:01.142529+00:00,32173.74,60000.00,32893.14
7236,619842.206927,2026-09-06T22:03:01.182583+00:00,32172.97,60000.00,32892.62
7237,619842.246840,2026-09-06T22:03:01.222543+00:00,32171.50,60000.00,32891.23
7238,619842.286805,2026-09-06T22:03:01.262249+00:00,32169.68,60000.00,32889.34
7239,619842.326810,2026-09-06T22:03:01.302279+00:00,32168.76,60000.00,32888.60
7240,619842.366867,2026-09-06T22:03:01.342526+00:00,32167.74,60000.00,32887.56
7241,619842.406926,2026-09-06T22:03:01.382632+00:00,32167.27,60000.00,32887.17
7242,619842.446887,2026-09-06T22:03:01.422546+00:00,32166.88,60000.00,32886.76
7243,619842.486826,2026-09-06T22:03:01.462685+00:00,32166.77,60000.00,32886.62
7244,619842.526806,2026-09-06T22:03:01.502249+00:00,32166.51,60000.00,32886.52
7245,619842.566926,2026-09-06T22:03:01.542598+00:00,32166.50,60000.00,32886.71
7246,619842.606898,2026-09-06T22:03:01.582561+00:00,32166.60,60000.00,32886.60
7247,619842.647993,2026-09-06T22:03:01.623992+00:00,32166.59,60000.00,32886.63
7248,619842.686839,2026-09-06T22:03:01.662106+00:00,32167.02,60000.00,32886.91
7249,619842.726777,2026-09-06T22:03:01.702108+00:00,32168.08,60000.00,32887.99
7250,619842.766794,2026-09-06T22:03:01.742299+00:00,32168.75,60000.00,32888.51
7251,619842.806800,2026-09-06T22:03:01.782292+00:00,32168.68,60000.00,32888.33
7252,619842.846822,2026-09-06T22:03:01.822263+00:00,32167.70,60000.00,32887.44
7253,619842.886834,2026-09-06T22:03:01.862329+00:00,32166.89,60000.00,32886.70
7254,619842.926805,2026-09-06T22:03:01.902245+00:00,32166.06,60000.00,32885.84
7255,619842.966851,2026-09-06T22:03:01.942314+00:00,32165.39,60000.00,32885.26
7256,619843.006833,2026-09-06T22:03:01.982264+00:00,32164.75,60000.00,32884.66
7257,619843.046831,2026-09-06T22:03:02.022321+00:00,32164.07,60000.00,32884.04
7258,619843.086887,2026-09-06T22:03:02.062549+00:00,32164.04,60000.00,32883.86
7259,619843.126907,2026-09-06T22:03:02.102623+00:00,32163.79,60000.00,32883.65
7260,619843.166884,2026-09-06T22:03:02.142532+00:00,32163.11,60000.00,32882.91
7261,619843.206843,2026-09-06T22:03:02.182308+00:00,32162.51,60000.00,32882.50
7262,619843.246820,2026-09-06T22:03:02.222261+00:00,32161.87,60000.00,32881.82
7263,619843.286894,2026-09-06T22:03:02.262567+00:00,32161.01,60000.00,32880.99
7264,619843.326920,2026-09-06T22:03:02.302568+00:00,32159.97,60000.00,32879.95
7265,619843.366886,2026-09-06T22:03:02.342590+00:00,32159.40,60000.00,32879.47
7266,619843.406804,2026-09-06T22:03:02.382242+00:00,32158.11,60000.00,32878.27
7267,619843.446805,2026-09-06T22:03:02.422255+00:00,32158.49,60000.00,32878.90
7268,619843.486913,2026-09-06T22:03:02.462557+00:00,32157.86,60000.00,32878.51
7269,619843.526905,2026-09-06T22:03:02.502608+00:00,32158.06,60000.00,32878.86
7270,619843.567069,2026-09-06T22:03:02.542722+00:00,32158.02,60000.00,32878.73
7271,619843.606822,2026-09-06T22:03:02.582316+00:00,32158.28,60000.00,32878.86
7272,619843.646833,2026-09-06T22:03:02.622264+00:00,32158.86,60000.00,32879.64
7273,619843.686879,2026-09-06T22:03:02.662555+00:00,32158.85,60000.00,32879.90
7274,619843.726921,2026-09-06T22:03:02.702575+00:00,32160.13,60000.00,32881.23
7275,619843.766883,2026-09-06T22:03:02.742621+00:00,32161.50,60000.00,32882.69
7276,619843.806810,2026-09-06T22:03:02.782254+00:00,32162.35,60000.00,32883.20
7277,619843.846825,2026-09-06T22:03:02.822309+00:00,32162.35,60000.00,32883.20
7278,619843.886905,2026-09-06T22:03:02.862556+00:00,32163.00,60000.00,32883.60
7279,619843.926906,2026-09-06T22:03:02.902611+00:00,32163.86,60000.00,32884.41
7280,619843.966992,2026-09-06T22:03:02.942647+00:00,32164.64,60000.00,32885.18
7281,619844.006859,2026-09-06T22:03:02.982314+00:00,32165.49,60000.00,32885.99
7282,619844.046871,2026-09-06T22:03:03.022313+00:00,32166.83,60000.00,32887.25
7283,619844.086797,2026-09-06T22:03:03.062286+00:00,32167.65,60000.00,32888.12
7284,619844.126834,2026-09-06T22:03:03.102266+00:00,32168.26,60000.00,32888.57
7285,619844.166837,2026-09-06T22:03:03.142320+00:00,32168.46,60000.00,32888.75
7286,619844.206943,2026-09-06T22:03:03.182587+00:00,32168.50,60000.00,32888.88
7287,619844.246863,2026-09-06T22:03:03.222560+00:00,32168.55,60000.00,32888.90
7288,619844.286903,2026-09-06T22:03:03.262550+00:00,32168.65,60000.00,32889.03
7289,619844.326836,2026-09-06T22:03:03.302318+00:00,32169.17,60000.00,32889.57
7290,619844.366840,2026-09-06T22:03:03.342278+00:00,32170.43,60000.00,32890.76
7291,619844.406897,2026-09-06T22:03:03.382559+00:00,32171.45,60000.00,32891.88
7292,619844.446914,2026-09-06T22:03:03.422561+00:00,32170.98,60000.00,32891.44
7293,619844.486918,2026-09-06T22:03:03.462613+00:00,32169.48,60000.00,32889.97
7294,619844.526853,2026-09-06T22:03:03.502287+00:00,32167.34,60000.00,32887.83
7295,619844.566836,2026-09-06T22:03:03.542391+00:00,32165.15,60000.00,32885.65
7296,619844.606845,2026-09-06T22:03:03.582265+00:00,32163.54,60000.00,32884.08
7297,619844.646862,2026-09-06T22:03:03.622307+00:00,32162.98,60000.00,32883.55
7298,619844.686812,2026-09-06T22:03:03.662247+00:00,32163.19,60000.00,32883.80
7299,619844.726910,2026-09-06T22:03:03.702566+00:00,32163.35,60000.00,32883.87
7300,619844.766944,2026-09-06T22:03:03.742645+00:00,32163.98,60000.00,32884.43
7301,619844.806922,2026-09-06T22:03:03.782578+00:00,32164.47,60000.00,32884.98
7302,619844.846837,2026-09-06T22:03:03.822266+00:00,32164.86,60000.00,32885.32
7303,619844.886840,2026-09-06T22:03:03.862319+00:00,32164.80,60000.00,32885.20
7304,619844.926894,2026-09-06T22:03:03.902537+00:00,32164.80,60000.00,32885.23
7305,619844.966961,2026-09-06T22:03:03.942632+00:00,32165.50,60000.00,32885.94
7306,619845.006932,2026-09-06T22:03:03.982579+00:00,32165.98,60000.00,32886.51
7307,619845.046845,2026-09-06T22:03:04.022304+00:00,32166.03,60000.00,32886.62
7308,619845.086823,2026-09-06T22:03:04.062242+00:00,32165.83,60000.00,32886.43
7309,619845.126897,2026-09-06T22:03:04.102556+00:00,32165.12,60000.00,32885.80
7310,619845.166934,2026-09-06T22:03:04.142571+00:00,32164.70,60000.00,32885.25
7311,619845.206967,2026-09-06T22:03:04.182665+00:00,32164.85,60000.00,32885.33
7312,619845.246849,2026-09-06T22:03:04.222274+00:00,32165.19,60000.00,32885.68
7313,619845.286837,2026-09-06T22:03:04.262281+00:00,32165.60,60000.00,32886.08
7314,619845.326825,2026-09-06T22:03:04.302250+00:00,32166.13,60000.00,32886.61
7315,619845.366836,2026-09-06T22:03:04.342312+00:00,32165.96,60000.00,32886.50
7316,619845.406826,2026-09-06T22:03:04.382258+00:00,32165.42,60000.00,32886.10
7317,619845.446899,2026-09-06T22:03:04.422557+00:00,32164.35,60000.00,32884.96
7318,619845.486896,2026-09-06T22:03:04.462533+00:00,32163.25,60000.00,32884.02
7319,619845.526902,2026-09-06T22:03:04.502598+00:00,32162.29,60000.00,32882.89
7320,619845.566831,2026-09-06T22:03:04.542383+00:00,32161.46,60000.00,32882.07
7321,619845.606833,2026-09-06T22:03:04.582313+00:00,32160.99,60000.00,32881.58
7322,619845.646885,2026-09-06T22:03:04.622522+00:00,32160.98,60000.00,32881.62
7323,619845.686937,2026-09-06T22:03:04.662579+00:00,32160.62,60000.00,32881.26
7324,619845.726935,2026-09-06T22:03:04.702569+00:00,32160.58,60000.00,32881.09
7325,619845.766833,2026-09-06T22:03:04.742340+00:00,32161.25,60000.00,32881.90
7326,619845.806852,2026-09-06T22:03:04.782279+00:00,32162.14,60000.00,32882.77
7327,619845.846958,2026-09-06T22:03:04.822653+00:00,32162.51,60000.00,32883.20
7328,619845.886882,2026-09-06T22:03:04.862524+00:00,32163.27,60000.00,32883.81
7329,619845.926923,2026-09-06T22:03:04.902576+00:00,32164.18,60000.00,32884.75
7330,619845.966868,2026-09-06T22:03:04.942296+00:00,32164.70,60000.00,32885.24
7331,619846.006846,2026-09-06T22:03:04.982283+00:00,32164.87,60000.00,32885.37
7332,619846.046931,2026-09-06T22:03:05.022563+00:00,32164.79,60000.00,32885.31
7333,619846.086937,2026-09-06T22:03:05.062622+00:00,32164.44,60000.00,32884.93
7334,619846.126933,2026-09-06T22:03:05.102572+00:00,32163.85,60000.00,32884.39
7335,619846.166849,2026-09-06T22:03:05.142339+00:00,32162.42,60000.00,32883.01
7336,619846.206844,2026-09-06T22:03:05.182276+00:00,32161.66,60000.00,32882.29
7337,619846.246831,2026-09-06T22:03:05.222309+00:00,32161.43,60000.00,32882.08
7338,619846.286831,2026-09-06T22:03:05.262259+00:00,32161.30,60000.00,32881.85
7339,619846.326829,2026-09-06T22:03:05.302277+00:00,32160.94,60000.00,32881.50
7340,619846.366932,2026-09-06T22:03:05.342562+00:00,32160.51,60000.00,32881.13
7341,619846.406912,2026-09-06T22:03:05.382611+00:00,32160.61,60000.00,32881.25
7342,619846.446907,2026-09-06T22:03:05.422545+00:00,32160.76,60000.00,32881.33
7343,619846.486873,2026-09-06T22:03:05.462322+00:00,32161.49,60000.00,32882.13
7344,619846.526847,2026-09-06T22:03:05.502262+00:00,32162.47,60000.00,32883.12
7345,619846.566897,2026-09-06T22:03:05.542688+00:00,32163.64,60000.00,32884.28
7346,619846.606988,2026-09-06T22:03:05.582631+00:00,32163.66,60000.00,32884.19
7347,619846.646925,2026-09-06T22:03:05.622572+00:00,32163.76,60000.00,32884.40
7348,619846.686841,2026-09-06T22:03:05.662273+00:00,32163.62,60000.00,32884.38
7349,619846.726835,2026-09-06T22:03:05.702303+00:00,32164.04,60000.00,32884.83
7350,619846.766913,2026-09-06T22:03:05.742546+00:00,32165.37,60000.00,32886.15
7351,619846.806890,2026-09-06T22:03:05.782541+00:00,32166.54,60000.00,32887.13
7352,619846.846883,2026-09-06T22:03:05.822507+00:00,32167.31,60000.00,32887.89
7353,619846.886842,2026-09-06T22:03:05.862277+00:00,32167.69,60000.00,32888.25
7354,619846.926824,2026-09-06T22:03:05.902246+00:00,32168.80,60000.00,32889.40
7355,619846.966898,2026-09-06T22:03:05.942380+00:00,32169.76,60000.00,32890.26
7356,619847.006844,2026-09-06T22:03:05.982268+00:00,32170.69,60000.00,32891.28
